Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
FA18,KR,1-733,UP,405,2,10,0,1,0,13,8,40,0,4,0,52
FA18,KR,1-733,UP,407,0,14,0,14,0,28,0,56,0,56,0,112
FA18,KR,1-733,UP,418,2,15,0,19,1,37,8,60,0,76,4,148
FA18,KR,1-733,UP,420,0,10,0,5,1,16,0,40,0,20,4,64
FA18,KR,1-733,UP,423,0,8,0,11,2,21,0,32,0,44,8,84
FA18,KR,1-733,UP,426,1,16,0,9,0,26,4,64,0,36,0,104
FA18,KR,1-733,UP,447,0,20,0,0,0,20,0,80,0,0,0,80
FA18,KR,1-733,UP,456,1,10,0,3,0,14,4,40,0,12,0,56
FA18,KR,1-733,UP,460,2,15,0,12,1,30,8,60,0,48,4,120
FA18,KR,1-733,UP,473,0,16,0,14,3,33,0,64,0,56,12,132
FA18,KR,1-733,UP,494,1,13,0,16,0,30,4,52,0,64,0,120
FA18,KR,1-733,UP,501,0,0,0,28,1,29,0,0,0,112,4,116
FA18,KR,1-733,UP,503,0,3,0,24,0,27,0,12,0,96,0,108
FA18,KR,1-733,UP,504,0,2,0,24,1,27,0,8,0,96,4,108
FA18,KR,1-733,UP,509,1,0,0,20,0,21,4,0,0,80,0,84
FA18,KR,1-733,UP,545,0,0,0,18,7,25,0,0,0,72,28,100
FA18,KR,1-733,UP,590,0,0,0,16,0,16,0,0,0,64,0,64
FA18,KR,1-733,UP,591,0,0,0,27,0,27,0,0,0,108,0,108
FA18,KR,1-733,UP,596,0,0,0,0,1,1,0,0,0,0,4,4
FA18,KR,1-733,UP,597,0,0,0,2,4,6,0,0,0,4,16,20
FA18,KR,1-733,UP,598,0,0,0,20,0,20,0,0,0,80,0,80
FA18,KR,1-733,UP,599,0,0,0,4,8,12,0,0,0,16,59,75
FA18,KR,1-767,ARCH,171,136,12,0,0,0,148,408,36,0,0,0,444
FA18,KR,1-767,ARCH,199,9,5,0,0,0,14,27,15,0,0,0,42
FA18,KR,1-767,ARCH,210,40,10,0,3,0,53,120,30,0,9,0,159
FA18,KR,1-767,ARCH,231,80,26,0,9,0,115,320,104,0,36,0,460
FA18,KR,1-767,ARCH,273,81,27,0,0,0,108,243,81,0,0,0,324
FA18,KR,1-767,ARCH,321,4,6,0,0,0,10,12,18,0,0,0,30
FA18,KR,1-767,ARCH,341,1,59,0,0,0,60,4,236,0,0,0,240
FA18,KR,1-767,ARCH,342,14,29,0,0,0,43,56,116,0,0,0,172
FA18,KR,1-767,ARCH,351,16,78,0,0,0,94,64,312,0,0,0,376
FA18,KR,1-767,ARCH,373,15.9,76.1,0,0,0,92,80,385,0,0,0,465
FA18,KR,1-767,ARCH,401,0,0,0,15,1,16,0,0,0,15,1,16
FA18,KR,1-767,ARCH,409,2,35,0,0,0,37,6,105,0,0,0,111
FA18,KR,1-767,ARCH,410,2,36,0,1,0,39,6,108,0,3,0,117
FA18,KR,1-767,ARCH,411,0,12,0,3,1,16,0,36,0,9,3,48
FA18,KR,1-767,ARCH,412,2,19,0,7,1,29,6,57,0,21,3,87
FA18,KR,1-767,ARCH,417,13,20,0,1,0,34,39,60,0,3,0,102
FA18,KR,1-767,ARCH,423,5,2,0,16,0,23,15,6,0,48,0,69
FA18,KR,1-767,ARCH,424,2,0,0,16,0,18,6,0,0,48,0,54
FA18,KR,1-767,ARCH,451,5,96,0,5,0,106,20,384,0,20,0,424
FA18,KR,1-767,ARCH,468,1,35,0,0,0,36,3,105,0,0,0,108
FA18,KR,1-767,ARCH,471,0,0,0,9,0,9,0,0,0,54,0,54
FA18,KR,1-767,ARCH,475,0,72,0,2,0,74,0,432,0,12,0,444
FA18,KR,1-767,ARCH,476,0,29,0,0,0,29,0,174,0,0,0,174
FA18,KR,1-767,ARCH,490,3,0,0,25,0,28,12,0,0,100,0,112
FA18,KR,1-767,ARCH,491,0,0,0,3,0,3,0,0,0,12,0,12
FA18,KR,1-767,ARCH,536,0,3,0,85,0,88,0,12,0,340,0,352
FA18,KR,1-767,ARCH,544,0,0,0,15,0,15,0,0,0,60,0,60
FA18,KR,1-767,ARCH,550,0,0,0,9,0,9,0,0,0,36,0,36
FA18,KR,1-767,ARCH,551,0,0,0,11,0,11,0,0,0,44,0,44
FA18,KR,1-767,ARCH,554,0,0,0,7,2,9,0,0,0,21,6,27
FA18,KR,1-767,ARCH,559,3,0,0,10,0,13,9,0,0,30,0,39
FA18,KR,1-767,ARCH,571,4,0,0,64,0,68,24,0,0,384,0,408
FA18,KR,1-767,ARCH,572,3,0,0,14,0,17,18,0,0,84,0,102
FA18,KR,1-767,ARCH,573,1,0,0,31,0,32,6,0,0,186,0,192
FA18,KR,1-767,ARCH,574,3,0,0,75,0,78,18,0,0,450,0,468
FA18,KR,1-767,ARCH,576,4,1,0,86,2,93,12,3,0,258,6,279
FA18,KR,1-767,ARCH,577,0,0,0,98,0,98,0,0,0,392,0,392
FA18,KR,1-767,ARCH,589,0,0,0,0,9,9,0,0,0,0,9,9
FA18,KR,1-767,ARCH,593,3,0,0,9,0,12,12,0,0,36,0,48
FA18,KR,1-767,ARCH,594,0,0,0,11,0,11,0,0,0,33,0,33
FA18,KR,1-767,ARCH,595,0,0,0,8,2,10,0,0,0,24,8,32
FA18,KR,1-767,ARCH,597,0,0,0,5,1,6,0,0,0,15,4,19
FA18,KR,1-767,ARCH,598,0,0,0,0,1,1,0,0,0,0,4,4
FA18,KR,1-767,ARCH,599,0,0,0,0,8,8,0,0,0,0,90,90
FA18,KR,1-801,DANC,100,148.4,191.8,0,0,0,340.2,468,579,0,0,0,"1,047.00"
FA18,KR,1-801,DANC,101,11,14,1,3,0,29,22,28,2,6,0,58
FA18,KR,1-801,DANC,102,4,4,0,0,0,8,8,8,0,0,0,16
FA18,KR,1-801,DANC,105,6,25,0,3,1,35,12,50,0,6,2,70
FA18,KR,1-801,DANC,107,10,10,0,2,0,22,20,20,0,4,0,44
FA18,KR,1-801,DANC,108,4,4,0,1,0,9,8,8,0,2,0,18
FA18,KR,1-801,DANC,109,2,6,0,0,2,10,4,12,0,0,4,20
FA18,KR,1-801,DANC,111,4,7,1,1,2,15,8,14,2,2,4,30
FA18,KR,1-801,DANC,112,9,9,0,1,0,19,18,18,0,2,0,38
FA18,KR,1-801,DANC,120,3,8,0,0,0,11,6,16,0,0,0,22
FA18,KR,1-801,DANC,125,21,12,0,2,0,35,63,36,0,6,0,105
FA18,KR,1-801,DANC,131,3,0,0,0,0,3,3,0,0,0,0,3
FA18,KR,1-801,DANC,150,11,1,0,0,0,12,22,2,0,0,0,24
FA18,KR,1-801,DANC,160,11,3,0,0,0,14,22,6,0,0,0,28
FA18,KR,1-801,DANC,166,0,3,0,0,0,3,0,3,0,0,0,3
FA18,KR,1-801,DANC,167,9,4,0,0,0,13,9,4,0,0,0,13
FA18,KR,1-801,DANC,200,30,69,0,1,0,100,90,207,0,3,0,300
FA18,KR,1-801,DANC,201,3,21,0,1,0,25,6,42,0,2,0,50
FA18,KR,1-801,DANC,209,3,6,0,3,0,12,6,12,0,6,0,24
FA18,KR,1-801,DANC,211,8,7,0,0,0,15,8,7,0,0,0,15
FA18,KR,1-801,DANC,215,1,2,0,0,0,3,1,2,0,0,0,3
FA18,KR,1-801,DANC,220,9,3,0,0,0,12,4.5,2,0,0,0,6.5
FA18,KR,1-801,DANC,221,1,0,0,0,0,1,0.5,0,0,0,0,0.5
FA18,KR,1-801,DANC,222,9,0,0,0,0,9,9,0,0,0,0,9
FA18,KR,1-801,DANC,223,12,1,0,0,0,13,12,1,0,0,0,13
FA18,KR,1-801,DANC,231,0,1,0,0,0,1,0,1,0,0,0,1
FA18,KR,1-801,DANC,232,8,1,0,0,0,9,16,2,0,0,0,18
FA18,KR,1-801,DANC,240,13,3,0,0,0,16,39,9,0,0,0,48
FA18,KR,1-801,DANC,259,2,1,0,0,0,3,2,1,0,0,0,3
FA18,KR,1-801,DANC,260,14,15,0,0,0,29,21,24,0,0,0,45
FA18,KR,1-801,DANC,261,4,14,0,0,0,18,4,14,0,0,0,18
FA18,KR,1-801,DANC,262,12,1,0,0,0,13,24,2,0,0,0,26
FA18,KR,1-801,DANC,266,11,11,0,0,0,22,11,11,0,0,0,22
FA18,KR,1-801,DANC,267,4,3,0,0,0,7,4,3,0,0,0,7
FA18,KR,1-801,DANC,302,0,6,0,0,0,6,0,6,0,0,0,6
FA18,KR,1-801,DANC,303,0,6,0,0,0,6,0,18,0,0,0,18
FA18,KR,1-801,DANC,330,6,9,0,0,0,15,6,9,0,0,0,15
FA18,KR,1-801,DANC,331,0,5,0,0,0,5,0,5,0,0,0,5
FA18,KR,1-801,DANC,345,0,15,0,0,0,15,0,45,0,0,0,45
FA18,KR,1-801,DANC,350,7,8,0,0,0,15,21,24,0,0,0,45
FA18,KR,1-801,DANC,360,0,12,0,0,0,12,0,24,0,0,0,24
FA18,KR,1-801,DANC,361,1,5,0,0,0,6,1,5,0,0,0,6
FA18,KR,1-801,DANC,362,1,6,0,0,0,7,2,12,0,0,0,14
FA18,KR,1-801,DANC,363,1,7,0,0,1,9,1,7,0,0,1,9
FA18,KR,1-801,DANC,366,8,17,0,0,0,25,8,17,0,0,0,25
FA18,KR,1-801,DANC,367,1,5,0,0,0,6,1,5,0,0,0,6
FA18,KR,1-801,DANC,400,2,12,0,4,0,18,2,12,0,4,0,18
FA18,KR,1-801,DANC,401,1,3,0,3,0,7,1,3,0,3,0,7
FA18,KR,1-801,DANC,402,0,3,0,2,0,5,0,3,0,4,0,7
FA18,KR,1-801,DANC,420,0,5,0,1,0,6,0,3,0,0.5,0,3.5
FA18,KR,1-801,DANC,421,1,9,0,1,0,11,0.5,4.5,0,0.5,0,5.5
FA18,KR,1-801,DANC,422,0,17,0,0,0,17,0,17,0,0,0,17
FA18,KR,1-801,DANC,423,0,12,0,5,0,17,0,12,0,5,0,17
FA18,KR,1-801,DANC,424,5,11,0,2,0,18,10,22,0,4,0,36
FA18,KR,1-801,DANC,425,4,10,0,0,0,14,4,11,0,0,0,15
FA18,KR,1-801,DANC,431,0,4,0,0,0,4,0,4,0,0,0,4
FA18,KR,1-801,DANC,451,0,1,0,17,0,18,0,2,0,22,0,24
FA18,KR,1-801,DANC,455,0,2,0,3,0,5,0,3,0,5,0,8
FA18,KR,1-801,DANC,459,0,4,0,3,3,10,0,4,0,3,3,10
FA18,KR,1-801,DANC,460,0,0,0,4,0,4,0,0,0,8,0,8
FA18,KR,1-801,DANC,461,0,0,0,1,0,1,0,0,0,1,0,1
FA18,KR,1-801,DANC,467,0,0,0,1,0,1,0,0,0,1,0,1
FA18,KR,1-801,DANC,495,0,9,0,5,0,14,0,9,0,5,0,14
FA18,KR,1-801,DANC,497,0,2,0,0,0,2,0,6,0,0,0,6
FA18,KR,1-801,DANC,499,0,8,0,0,0,8,0,8,0,0,0,8
FA18,KR,1-801,DANC,520,0,0,0,10,0,10,0,0,0,40,0,40
FA18,KR,1-801,DANC,531,0,0,0,8,0,8,0,0,0,8,0,8
FA18,KR,1-801,DANC,541,0,0,0,10,0,10,0,0,0,20,0,20
FA18,KR,1-801,DANC,550,0,0,0,3,0,3,0,0,0,3,0,3
FA18,KR,1-801,DANC,560,0,0,0,9,0,9,0,0,0,18,0,18
FA18,KR,1-801,DANC,598,0,0,0,3,0,3,0,0,0,12,0,12
FA18,KR,1-883,THEA,100,48,25,0,0,0,73,50,26,0,0,0,76
FA18,KR,1-883,THEA,101,903,427,0,1,0,"1,331.00","2,709.00","1,281.00",0,3,0,"3,993.00"
FA18,KR,1-883,THEA,102,34,3,0,0,0,37,136,12,0,0,0,148
FA18,KR,1-883,THEA,110,75,23,0,0,0,98,225,69,0,0,0,294
FA18,KR,1-883,THEA,126,4,3,0,0,0,7,12,9,0,0,0,21
FA18,KR,1-883,THEA,170,64,23,0,1,0,88,192,69,0,3,0,264
FA18,KR,1-883,THEA,175,4,10,0,0,1,15,12,30,0,0,3,45
FA18,KR,1-883,THEA,199,9,32,0,0,0,41,25,80,0,0,0,105
FA18,KR,1-883,THEA,208,32,13,0,1,0,46,96,39,0,3,0,138
FA18,KR,1-883,THEA,211,4,8,0,0,0,12,12,24,0,0,0,36
FA18,KR,1-883,THEA,218,13,8,0,0,0,21,39,24,0,0,0,63
FA18,KR,1-883,THEA,220,6,8,0,0,0,14,18,24,0,0,0,42
FA18,KR,1-883,THEA,231,2,14,0,0,0,16,6,42,0,0,0,48
FA18,KR,1-883,THEA,263,5,12,0,0,0,17,15,36,0,0,0,51
FA18,KR,1-883,THEA,270,20,2,0,0,0,22,60,6,0,0,0,66
FA18,KR,1-883,THEA,271,20,2,0,0,0,22,40,4,0,0,0,44
FA18,KR,1-883,THEA,359,3,12,0,0,0,15,6,24,0,0,0,30
FA18,KR,1-883,THEA,360,4,42,0,1,0,47,16,168,0,4,0,188
FA18,KR,1-883,THEA,371,1,16,0,0,0,17,1,16,0,0,0,17
FA18,KR,1-883,THEA,372,1,16,0,0,0,17,2,32,0,0,0,34
FA18,KR,1-883,THEA,373,1,16,0,0,0,17,2,32,0,0,0,34
FA18,KR,1-883,THEA,374,1,16,0,0,0,17,3,48,0,0,0,51
FA18,KR,1-883,THEA,391,1,11,0,2,0,14,2,22,0,4,0,28
FA18,KR,1-883,THEA,399,2,2,0,0,0,4,2,4,0,0,0,6
FA18,KR,1-883,THEA,400,27,56,0,72,1,156,32,87,0,161,2,282
FA18,KR,1-883,THEA,412,0,4,0,1,0,5,0,12,0,3,0,15
FA18,KR,1-883,THEA,415,0,2,0,0,0,2,0,8,0,0,0,8
FA18,KR,1-883,THEA,417,1,4,0,3,0,8,4,16,0,12,0,32
FA18,KR,1-883,THEA,418,0,6,0,1,1,8,0,18,0,4,4,26
FA18,KR,1-883,THEA,419,0,0,0,5,0,5,0,0,0,15,0,15
FA18,KR,1-883,THEA,422,0,1,0,3,0,4,0,3,0,9,0,12
FA18,KR,1-883,THEA,423,1,3,0,2,0,6,3,9,0,6,0,18
FA18,KR,1-883,THEA,424,0,0,0,2,0,2,0,0,0,6,0,6
FA18,KR,1-883,THEA,425,1,3,0,0,0,4,3,9,0,0,0,12
FA18,KR,1-883,THEA,426,1,1,0,15,0,17,3,3,0,45,0,51
FA18,KR,1-883,THEA,427,0,1,0,3,0,4,0,2,0,6,0,8
FA18,KR,1-883,THEA,428,0,0,0,4,0,4,0,0,0,12,0,12
FA18,KR,1-883,THEA,430,0,0,0,3,0,3,0,0,0,9,0,9
FA18,KR,1-883,THEA,432,0,1,0,1,0,2,0,3,0,3,0,6
FA18,KR,1-883,THEA,434,0,0,0,5,0,5,0,0,0,5,0,5
FA18,KR,1-883,THEA,435,1,2,0,2,0,5,2,4,0,4,0,10
FA18,KR,1-883,THEA,437,1,3,0,2,0,6,2,6,0,4,0,12
FA18,KR,1-883,THEA,442,0,0,0,2,0,2,0,0,0,6,0,6
FA18,KR,1-883,THEA,444,0,1,0,5,0,6,0,4,0,20,0,24
FA18,KR,1-883,THEA,446,1,6,0,5,0,12,2,12,0,20,0,34
FA18,KR,1-883,THEA,450,3,12,0,4,0,19,3,12,0,4,0,19
FA18,KR,1-883,THEA,451,4,4,0,3,0,11,12,12,0,11,0,35
FA18,KR,1-883,THEA,453,5,13,0,2,0,20,15,39,0,6,0,60
FA18,KR,1-883,THEA,455,0,0,0,6,1,7,0,0,0,18,3,21
FA18,KR,1-883,THEA,461,0,1,0,6,0,7,0,3,0,19,0,22
FA18,KR,1-883,THEA,471,0,13,0,0,0,13,0,13,0,0,0,13
FA18,KR,1-883,THEA,472,0,13,0,0,0,13,0,26,0,0,0,26
FA18,KR,1-883,THEA,473,0,13,0,0,0,13,0,26,0,0,0,26
FA18,KR,1-883,THEA,474,0,13,0,0,0,13,0,39,0,0,0,39
FA18,KR,1-883,THEA,490,0,2,0,0,0,2,0,10,0,0,0,10
FA18,KR,1-883,THEA,492,0,0,0,4,0,4,0,0,0,12,0,12
FA18,KR,1-883,THEA,494,0,1,0,1,0,2,0,3,0,3,0,6
FA18,KR,1-883,THEA,497,0,2,0,1,0,3,0,6,0,3,0,9
FA18,KR,1-883,THEA,498,0,2,0,6,0,8,0,6,0,18,0,24
FA18,KR,1-883,THEA,530,0,0,0,2,0,2,0,0,0,6,0,6
FA18,KR,1-883,THEA,550,0,0,0,12,0,12,0,0,0,48,0,48
FA18,KR,1-883,THEA,560,0,0,0,6,6,12,0,0,0,24,24,48
FA18,KR,1-883,THEA,571,0,0,0,10,0,10,0,0,0,10,0,10
FA18,KR,1-883,THEA,572,0,0,0,10,0,10,0,0,0,20,0,20
FA18,KR,1-883,THEA,573,0,0,0,10,0,10,0,0,0,20,0,20
FA18,KR,1-883,THEA,574,0,0,0,10,0,10,0,0,0,30,0,30
FA18,KR,1-883,THEA,591,0,0,0,59,1,60,0,0,0,98,4,102
FA18,KR,1-883,THEA,595,0,0,0,54,0,54,0,0,0,78,0,78
FA18,KR,1-883,THEA,599,0,0,0,0,4,4,0,0,0,0,48,48
,,,,,,,,,,,,,,,,
"2. By Term, Subject, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,1-495,MUS,0,0,20,0,2,0,22,0,20,0,2,0,22
FA18,KR,1-495,MUS,100,"1,338.00",574,1,17,9,"1,939.00","2,891.00","1,373.00",1,36.5,18,"4,319.50"
FA18,KR,1-495,MUS,200,752,707,0,7,0,"1,466.00","1,061.50","1,022.50",0,11,0,"2,095.00"
FA18,KR,1-495,MUS,300,84,202,0,6,0,292,249,512,0,21,0,782
FA18,KR,1-495,MUS,400,49,409,0,299,233,990,75,"1,019.50",0,467,447.5,"2,009.00"
FA18,KR,1-495,MUS,500,0,0,0,266,340,606,0,0,0,954,"1,412.00","2,366.00"
FA18,KR,1-526,ART,100,222,216,0,2,1,441,649,645,0,6,3,"1,303.00"
FA18,KR,1-526,ART,200,1,12,0,0,0,13,2,24,0,0,0,26
FA18,KR,1-526,ART,300,0,47,0,0,0,47,0,141,0,0,0,141
FA18,KR,1-526,ARTD,100,93,3,0,0,0,96,279,9,0,0,0,288
FA18,KR,1-526,ARTD,200,257,262,0,4,0,523,742,756,0,9,0,"1,507.00"
FA18,KR,1-526,ARTD,300,21,278,0,0,0,299,62,761,0,0,0,823
FA18,KR,1-526,ARTD,400,6,175,0,6,0,187,14,511,0,20,0,545
FA18,KR,1-526,ARTD,500,0,0,0,38,0,38,0,0,0,159,0,159
FA18,KR,1-526,ARTE,200,11,30,0,3,0,44,31,84,0,8,0,123
FA18,KR,1-526,ARTE,300,0,8,0,0,0,8,0,22,0,0,0,22
FA18,KR,1-526,ARTE,400,0,12,0,4,2,18,0,40,0,16,8,64
FA18,KR,1-526,ARTE,500,0,0,0,12,11,23,0,0,0,48,49,97
FA18,KR,1-526,ARTF,100,220,22,0,0,0,242,519,46,0,0,0,565
FA18,KR,1-526,ARTH,100,102,39,0,1,0,142,308,135,0,3,0,446
FA18,KR,1-526,ARTH,200,52,60,0,0,0,112,156,180,0,0,0,336
FA18,KR,1-526,ARTH,300,11,48,0,0,0,59,33,143,0,0,0,176
FA18,KR,1-526,ARTH,400,3,20,0,2,0,25,9,60,0,8,0,77
FA18,KR,1-526,ARTH,500,0,0,0,9,18,27,0,0,0,36,136,172
FA18,KR,1-526,ARTS,200,197,155,0,5,0,357,591,465,0,15,0,"1,071.00"
FA18,KR,1-526,ARTS,300,2,18,0,0,0,20,8,60,0,0,0,68
FA18,KR,1-526,ARTS,400,8,54,0,9,3,74,24,170,0,36,11,241
FA18,KR,1-526,ARTS,500,0,0,0,54,0,54,0,0,0,210,0,210
FA18,KR,1-569,LA,100,39,27,0,9,0,75,78,54,0,18,0,150
FA18,KR,1-569,LA,200,33,23,0,2,0,58,119,83,0,6,0,208
FA18,KR,1-569,LA,300,12,55,1,50,1,119,28,182,3,179,3,395
FA18,KR,1-569,LA,400,5,26,0,1,0,32,21,102,0,3,0,126
FA18,KR,1-569,LA,500,3,0,1,55,13,72,6,0,4,205,107,322
FA18,KR,1-644,FAA,100,408,36,0,0,0,444,556,108,0,0,0,664
FA18,KR,1-644,FAA,200,14,84,0,0,0,98,42,324,0,0,0,366
FA18,KR,1-644,FAA,400,0,1,0,5,0,6,0,2,0,10,0,12
FA18,KR,1-733,UP,100,109,59,0,0,0,168,327,177,0,0,0,504
FA18,KR,1-733,UP,200,42,31,0,0,0,73,126,93,0,0,0,219
FA18,KR,1-733,UP,300,25,50,0,0,0,75,86,158,0,0,0,244
FA18,KR,1-733,UP,400,9,179,0,104,8,300,36,620,0,416,32,"1,104.00"
FA18,KR,1-733,UP,500,1,5,0,183,22,211,4,20,0,728,115,867
FA18,KR,1-767,ARCH,100,145,17,0,0,0,162,435,51,0,0,0,486
FA18,KR,1-767,ARCH,200,201,63,0,12,0,276,683,215,0,45,0,943
FA18,KR,1-767,ARCH,300,50.9,248.1,0,0,0,299,216,"1,067.00",0,0,0,"1,283.00"
FA18,KR,1-767,ARCH,400,35,356,0,103,3,497,113,"1,467.00",0,345,7,"1,932.00"
FA18,KR,1-767,ARCH,500,21,4,0,538,25,588,99,15,0,"2,393.00",127,"2,634.00"
FA18,KR,1-801,DANC,100,256.4,301.8,2,13,5,578.2,693,804,4,28,10,"1,539.00"
FA18,KR,1-801,DANC,200,144,159,0,5,0,308,258,340,0,11,0,609
FA18,KR,1-801,DANC,300,25,101,0,0,1,127,40,177,0,0,1,218
FA18,KR,1-801,DANC,400,13,112,0,52,3,180,17.5,123.5,0,66,3,210
FA18,KR,1-801,DANC,500,0,0,0,43,0,43,0,0,0,101,0,101
FA18,KR,1-883,THEA,100,"1,141.00",546,0,2,1,"1,690.00","3,361.00","1,576.00",0,6,3,"4,946.00"
FA18,KR,1-883,THEA,200,102,67,0,1,0,170,286,199,0,3,0,488
FA18,KR,1-883,THEA,300,14,131,0,3,0,148,34,346,0,8,0,388
FA18,KR,1-883,THEA,400,46,183,0,169,3,401,81,391,0,444,9,925
FA18,KR,1-883,THEA,500,0,0,0,173,11,184,0,0,0,334,76,410
,,,,,,,,,,,,,,,,
3. By Term and Subject,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,1-495,MUS,All,"2,223.00","1,912.00",1,597,582,"5,315.00","4,276.50","3,947.00",1,"1,491.50","1,877.50","11,593.50"
FA18,KR,1-526,ART,All,223,275,0,2,1,501,651,810,0,6,3,"1,470.00"
FA18,KR,1-526,ARTD,All,377,718,0,48,0,"1,143.00","1,097.00","2,037.00",0,188,0,"3,322.00"
FA18,KR,1-526,ARTE,All,11,50,0,19,13,93,31,146,0,72,57,306
FA18,KR,1-526,ARTF,All,220,22,0,0,0,242,519,46,0,0,0,565
FA18,KR,1-526,ARTH,All,168,167,0,12,18,365,506,518,0,47,136,"1,207.00"
FA18,KR,1-526,ARTS,All,207,227,0,68,3,505,623,695,0,261,11,"1,590.00"
FA18,KR,1-569,LA,All,92,131,2,117,14,356,252,421,7,411,110,"1,201.00"
FA18,KR,1-644,FAA,All,422,121,0,5,0,548,598,434,0,10,0,"1,042.00"
FA18,KR,1-733,UP,All,186,324,0,287,30,827,579,"1,068.00",0,"1,144.00",147,"2,938.00"
FA18,KR,1-767,ARCH,All,452.9,688.1,0,653,28,"1,822.00","1,546.00","2,815.00",0,"2,783.00",134,"7,278.00"
FA18,KR,1-801,DANC,All,438.4,673.8,2,113,9,"1,236.20","1,008.50","1,444.50",4,206,14,"2,677.00"
FA18,KR,1-883,THEA,All,"1,303.00",927,0,348,15,"2,593.00","3,762.00","2,512.00",0,795,88,"7,157.00"
,,,,,,,,,,,,,,,,
4. By Subject (All terms),,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
All,KR,1-495,MUS,All,"2,223.00","1,912.00",1,597,582,"5,315.00","4,276.50","3,947.00",1,"1,491.50","1,877.50","11,593.50"
All,KR,1-526,ART,All,223,275,0,2,1,501,651,810,0,6,3,"1,470.00"
All,KR,1-526,ARTD,All,377,718,0,48,0,"1,143.00","1,097.00","2,037.00",0,188,0,"3,322.00"
All,KR,1-526,ARTE,All,11,50,0,19,13,93,31,146,0,72,57,306
All,KR,1-526,ARTF,All,220,22,0,0,0,242,519,46,0,0,0,565
All,KR,1-526,ARTH,All,168,167,0,12,18,365,506,518,0,47,136,"1,207.00"
All,KR,1-526,ARTS,All,207,227,0,68,3,505,623,695,0,261,11,"1,590.00"
All,KR,1-569,LA,All,92,131,2,117,14,356,252,421,7,411,110,"1,201.00"
All,KR,1-644,FAA,All,422,121,0,5,0,548,598,434,0,10,0,"1,042.00"
All,KR,1-733,UP,All,186,324,0,287,30,827,579,"1,068.00",0,"1,144.00",147,"2,938.00"
All,KR,1-767,ARCH,All,452.9,688.1,0,653,28,"1,822.00","1,546.00","2,815.00",0,"2,783.00",134,"7,278.00"
All,KR,1-801,DANC,All,438.4,673.8,2,113,9,"1,236.20","1,008.50","1,444.50",4,206,14,"2,677.00"
All,KR,1-883,THEA,All,"1,303.00",927,0,348,15,"2,593.00","3,762.00","2,512.00",0,795,88,"7,157.00"
,,,,,,,,,,,,,,,,
"5. By Term, Department, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,1-495,All,0,0,20,0,2,0,22,0,20,0,2,0,22
FA18,KR,1-495,All,100,"1,338.00",574,1,17,9,"1,939.00","2,891.00","1,373.00",1,36.5,18,"4,319.50"
FA18,KR,1-495,All,200,752,707,0,7,0,"1,466.00","1,061.50","1,022.50",0,11,0,"2,095.00"
FA18,KR,1-495,All,300,84,202,0,6,0,292,249,512,0,21,0,782
FA18,KR,1-495,All,400,49,409,0,299,233,990,75,"1,019.50",0,467,447.5,"2,009.00"
FA18,KR,1-495,All,500,0,0,0,266,340,606,0,0,0,954,"1,412.00","2,366.00"
FA18,KR,1-526,All,100,637,280,0,3,1,921,"1,755.00",835,0,9,3,"2,602.00"
FA18,KR,1-526,All,200,518,519,0,12,0,"1,049.00","1,522.00","1,509.00",0,32,0,"3,063.00"
FA18,KR,1-526,All,300,34,399,0,0,0,433,103,"1,127.00",0,0,0,"1,230.00"
FA18,KR,1-526,All,400,17,261,0,21,5,304,47,781,0,80,19,927
